"transaction_id","account_id","transaction_timestamp","transaction_type","transaction_direction","currency","amount","channel","merchant_category","transaction_status"
23376,876,2025-11-25 19:55:21.317,refund,credit,RSD,27503.91,online_banking,,completed
23377,877,2026-07-07 15:39:16.138,cash_withdrawal,debit,RSD,39197.89,atm,,completed
23378,878,2026-03-23 09:38:15.561,fee,debit,RSD,13599.13,online_banking,,completed
23379,879,2021-09-23 16:25:44.101,refund,credit,RSD,6858.43,online_banking,,completed
23380,880,2024-09-08 11:24:43.883,card_payment,debit,RSD,19598.44,pos,groceries,completed
23381,881,2022-11-03 17:23:51.748,bank_transfer,debit,RSD,289807.91,mobile_app,,completed
23382,882,2023-10-31 22:28:45.170,fee,debit,RSD,24942.98,online_banking,,completed
23383,883,2022-08-26 04:47:01.310,refund,credit,RSD,12280.95,online_banking,,completed
23384,884,2026-07-29 17:53:04.448,refund,credit,RSD,27813.35,online_banking,,completed
23385,885,2026-03-30 09:40:16.928,fee,debit,RSD,10325.44,online_banking,,completed
23386,886,2025-06-17 19:48:10.017,cash_withdrawal,debit,RSD,27860.20,atm,,completed
23387,887,2026-02-27 08:04:49.681,card_payment,debit,RSD,12956.83,pos,restaurants,completed
23388,888,2026-05-07 06:35:45.986,refund,credit,RSD,5836.49,online_banking,,completed
23389,889,2025-07-14 19:49:51.824,cash_withdrawal,debit,RSD,1926.77,atm,,completed
23390,890,2026-03-15 01:14:40.996,cash_withdrawal,debit,RSD,17583.43,atm,,completed
23391,891,2026-03-29 01:32:16.859,card_payment,debit,RSD,3234.81,pos,shopping,completed
23392,892,2026-05-25 07:30:33.870,card_payment,debit,RSD,15875.20,pos,utilities,pending
23393,893,2025-09-05 05:21:20.246,card_payment,debit,RSD,20715.31,pos,utilities,completed
23394,894,2025-07-10 06:44:02.294,cash_withdrawal,debit,RSD,8893.19,atm,,completed
23395,895,2023-07-16 03:36:19.288,refund,credit,RSD,29824.72,online_banking,,completed
23396,896,2024-10-28 15:28:18.928,refund,credit,RSD,19125.59,online_banking,,pending
23397,897,2026-05-02 10:19:18.621,card_payment,debit,RSD,21687.24,pos,shopping,completed
23398,898,2026-04-04 11:43:07.912,bank_transfer,debit,RSD,84337.52,mobile_app,,completed
23399,899,2026-01-27 17:15:58.393,fee,debit,RSD,27219.64,online_banking,,completed
23400,900,2026-04-04 23:06:34.159,card_payment,debit,RSD,25872.89,pos,shopping,pending
23401,901,2026-07-11 10:37:12.227,fee,debit,RSD,3643.57,online_banking,,completed
23402,902,2026-02-08 23:08:42.063,cash_withdrawal,debit,RSD,4353.79,atm,,completed
23403,903,2026-06-26 12:42:52.114,salary,credit,RSD,216417.03,bank_transfer,,completed
23404,904,2022-04-06 02:53:18.387,card_payment,debit,RSD,21999.35,pos,shopping,completed
23405,905,2023-05-19 17:33:37.383,refund,credit,RSD,19780.67,online_banking,,completed
23406,906,2026-06-28 21:23:38.829,salary,credit,RSD,140117.73,bank_transfer,,pending
23407,907,2026-01-14 17:06:10.383,refund,credit,RSD,7120.54,online_banking,,completed
23408,908,2026-02-21 01:37:19.955,card_payment,debit,RSD,21832.12,pos,utilities,completed
23409,909,2025-02-26 06:42:33.310,cash_withdrawal,debit,RSD,22811.18,atm,,completed
23410,910,2026-04-22 04:23:26.473,refund,credit,RSD,4483.28,online_banking,,pending
23411,911,2025-04-10 07:46:22.575,fee,debit,RSD,24448.93,online_banking,,completed
23412,912,2026-07-15 17:54:27.390,card_payment,debit,RSD,5678.92,pos,fuel,completed
23413,913,2025-08-06 13:16:33.346,bank_transfer,debit,RSD,51023.04,mobile_app,,completed
23414,914,2025-09-17 02:13:37.696,salary,credit,RSD,108011.54,bank_transfer,,completed
23415,915,2025-02-09 02:52:38.881,salary,credit,RSD,54189.28,bank_transfer,,completed
23416,916,2026-01-13 10:56:38.983,card_payment,debit,RSD,28388.07,pos,utilities,completed
23417,917,2025-07-12 11:40:37.813,salary,credit,RSD,193938.14,bank_transfer,,completed
23418,918,2023-07-25 10:43:17.434,salary,credit,RSD,243120.64,bank_transfer,,completed
23419,919,2023-05-25 19:37:03.799,refund,credit,RSD,24333.22,online_banking,,completed
23420,920,2024-01-11 09:45:25.460,bank_transfer,debit,RSD,213412.69,mobile_app,,completed
23421,921,2026-06-30 04:04:39.910,refund,credit,RSD,26656.29,online_banking,,completed
23422,922,2026-01-06 16:02:08.495,fee,debit,RSD,7440.24,online_banking,,completed
23423,923,2023-07-15 07:47:05.477,cash_withdrawal,debit,RSD,23491.15,atm,,completed
23424,924,2023-12-30 11:19:31.571,bank_transfer,debit,RSD,288531.46,mobile_app,,completed
23425,925,2024-11-28 00:01:09.368,card_payment,debit,RSD,2250.90,pos,shopping,completed
23426,926,2025-05-19 14:53:33.831,fee,debit,RSD,27041.46,online_banking,,pending
23427,927,2026-06-01 11:04:48.688,card_payment,debit,RSD,10998.07,pos,shopping,completed
23428,928,2024-01-02 22:07:54.263,fee,debit,RSD,11792.68,online_banking,,completed
23429,929,2025-07-01 02:35:00.950,card_payment,debit,RSD,5087.79,pos,groceries,completed
23430,930,2025-07-06 02:48:43.601,bank_transfer,debit,RSD,161469.26,mobile_app,,pending
23431,931,2025-10-24 05:06:33.833,card_payment,debit,RSD,19273.51,pos,fuel,completed
23432,932,2024-09-22 11:11:52.739,bank_transfer,debit,RSD,14885.57,mobile_app,,completed
23433,933,2026-05-23 13:21:45.824,refund,credit,RSD,4106.90,online_banking,,completed
23434,934,2026-03-29 04:36:59.192,refund,credit,RSD,5464.93,online_banking,,completed
23435,935,2026-04-13 20:18:02.407,fee,debit,RSD,9591.56,online_banking,,completed
23436,936,2024-01-03 22:56:16.467,refund,credit,RSD,5532.11,online_banking,,completed
23437,937,2026-01-01 15:33:21.526,refund,credit,RSD,3247.12,online_banking,,completed
23438,938,2026-04-21 20:55:53.022,salary,credit,RSD,259725.73,bank_transfer,,completed
23439,939,2026-06-11 03:03:55.622,card_payment,debit,RSD,13324.65,pos,groceries,completed
23440,940,2026-06-20 04:52:17.726,cash_withdrawal,debit,RSD,4793.06,atm,,completed
23441,941,2024-06-27 23:18:50.578,refund,credit,RSD,2093.52,online_banking,,completed
23442,942,2024-11-17 22:04:20.988,fee,debit,RSD,2379.54,online_banking,,completed
23443,943,2023-10-26 11:42:54.014,cash_withdrawal,debit,RSD,46484.55,atm,,completed
23444,944,2026-02-27 22:10:25.718,refund,credit,RSD,9659.56,online_banking,,completed
23445,945,2026-04-15 02:03:23.636,salary,credit,RSD,190122.26,bank_transfer,,completed
23446,946,2026-04-26 07:22:05.503,fee,debit,RSD,20250.31,online_banking,,completed
23447,947,2023-12-13 18:39:14.577,cash_withdrawal,debit,RSD,24467.30,atm,,completed
23448,948,2021-03-31 12:30:32.864,card_payment,debit,RSD,8672.31,pos,groceries,pending
23449,949,2024-06-09 02:36:41.200,card_payment,debit,RSD,13032.97,pos,shopping,pending
23450,950,2022-07-13 22:17:53.512,cash_withdrawal,debit,RSD,28664.67,atm,,pending
23451,951,2026-04-02 11:12:11.165,cash_withdrawal,debit,RSD,48810.31,atm,,completed
23452,952,2026-02-02 08:36:26.590,card_payment,debit,RSD,25505.83,pos,groceries,completed
23453,953,2025-01-26 00:51:27.234,fee,debit,RSD,2379.56,online_banking,,completed
23454,954,2025-01-09 11:21:19.281,fee,debit,RSD,22272.05,online_banking,,completed
23455,955,2025-12-29 14:09:44.202,card_payment,debit,RSD,21574.35,pos,fuel,completed
23456,956,2025-06-10 09:24:00.306,refund,credit,RSD,15995.45,online_banking,,completed
23457,957,2025-12-10 20:21:41.876,card_payment,debit,RSD,29078.26,pos,fuel,completed
23458,958,2024-01-31 10:14:52.302,salary,credit,RSD,116319.25,bank_transfer,,completed
23459,959,2025-11-14 03:02:01.476,cash_withdrawal,debit,RSD,14907.76,atm,,completed
23460,960,2026-07-15 15:04:46.674,card_payment,debit,RSD,28068.84,pos,restaurants,completed
23461,961,2024-04-27 12:07:31.887,fee,debit,RSD,1038.39,online_banking,,completed
23462,962,2024-10-30 20:59:55.900,salary,credit,RSD,264803.51,bank_transfer,,completed
23463,963,2025-03-25 14:00:33.185,cash_withdrawal,debit,RSD,7834.15,atm,,completed
23464,964,2024-06-07 03:44:30.535,card_payment,debit,RSD,6131.29,pos,restaurants,completed
23465,965,2026-06-01 03:11:36.083,bank_transfer,debit,RSD,146439.13,mobile_app,,completed
23466,966,2025-07-05 00:10:24.491,refund,credit,RSD,6987.61,online_banking,,completed
23467,967,2023-10-27 21:07:53.148,card_payment,debit,RSD,10632.40,pos,utilities,pending
23468,968,2026-03-02 20:22:18.810,refund,credit,RSD,6895.66,online_banking,,completed
23469,969,2026-01-13 17:33:33.708,card_payment,debit,RSD,28359.77,pos,travel,completed
23470,970,2020-11-09 02:27:12.481,bank_transfer,debit,RSD,106509.61,mobile_app,,completed
23471,971,2024-07-29 07:20:55.878,refund,credit,RSD,3076.61,online_banking,,completed
23472,972,2026-04-29 05:36:04.091,refund,credit,RSD,25889.18,online_banking,,completed
23473,973,2025-12-03 11:25:16.393,refund,credit,RSD,4265.64,online_banking,,completed
23474,974,2025-02-28 20:18:13.886,salary,credit,RSD,255479.95,bank_transfer,,completed
23475,975,2022-12-15 15:42:22.283,fee,debit,RSD,9736.89,online_banking,,completed
23476,976,2026-02-10 18:39:42.182,refund,credit,RSD,24996.79,online_banking,,completed
23477,977,2026-02-18 13:28:35.416,card_payment,debit,RSD,23502.98,pos,utilities,completed
23478,978,2026-07-28 00:40:39.882,salary,credit,RSD,212977.76,bank_transfer,,completed
23479,979,2024-12-07 12:08:41.902,card_payment,debit,RSD,9097.17,pos,shopping,completed
23480,980,2026-06-11 21:47:11.484,card_payment,debit,RSD,29441.26,pos,restaurants,completed
23481,981,2026-02-24 05:21:00.897,fee,debit,RSD,4336.13,online_banking,,pending
23482,982,2025-07-28 21:20:01.977,refund,credit,RSD,21021.86,online_banking,,completed
23483,983,2025-07-07 15:11:40.993,refund,credit,RSD,20449.16,online_banking,,completed
23484,984,2025-04-10 22:09:36.771,cash_withdrawal,debit,RSD,23125.70,atm,,completed
23485,985,2025-10-26 01:44:36.173,refund,credit,RSD,5063.51,online_banking,,completed
23486,986,2025-12-17 21:58:36.835,refund,credit,RSD,7724.94,online_banking,,completed
23487,987,2025-03-06 16:18:13.891,fee,debit,RSD,16772.94,online_banking,,completed
23488,988,2025-11-05 16:11:20.121,fee,debit,RSD,938.33,online_banking,,completed
23489,989,2024-06-12 04:39:16.560,salary,credit,RSD,286499.69,bank_transfer,,completed
23490,990,2025-05-30 20:46:56.345,card_payment,debit,RSD,16942.80,pos,groceries,completed
23491,991,2026-02-07 14:34:12.079,refund,credit,RSD,26033.26,online_banking,,completed
23492,992,2026-07-18 22:28:27.542,card_payment,debit,RSD,17369.46,pos,utilities,completed
23493,993,2026-03-14 22:25:01.342,card_payment,debit,RSD,24021.58,pos,utilities,completed
23494,994,2024-04-25 12:19:51.395,card_payment,debit,RSD,19190.94,pos,utilities,completed
23495,995,2026-07-02 15:02:35.986,fee,debit,RSD,22054.46,online_banking,,pending
23496,996,2026-07-01 07:06:19.675,fee,debit,RSD,5353.83,online_banking,,completed
23497,997,2026-05-03 07:56:37.036,card_payment,debit,RSD,28994.62,pos,shopping,completed
23498,998,2020-06-26 16:05:56.579,card_payment,debit,RSD,9285.67,pos,restaurants,completed
23499,999,2025-12-30 07:14:22.230,salary,credit,RSD,271584.25,bank_transfer,,completed
23500,1000,2026-06-29 02:11:53.536,card_payment,debit,RSD,22353.93,pos,travel,completed
23501,2001,2024-09-01 03:17:15.184,card_payment,debit,RSD,20378.46,pos,fuel,completed
23502,2002,2025-07-11 21:31:03.417,fee,debit,RSD,7087.21,online_banking,,completed
23503,2003,2025-07-30 16:46:03.157,fee,debit,RSD,26394.23,online_banking,,completed
23504,2004,2026-03-18 12:46:03.186,bank_transfer,debit,RSD,204546.08,mobile_app,,completed
23505,2005,2022-12-09 02:08:37.830,refund,credit,RSD,28283.66,online_banking,,completed
23506,2006,2023-08-07 04:04:02.563,refund,credit,RSD,26397.73,online_banking,,completed
23507,2007,2025-11-16 14:10:10.623,salary,credit,RSD,211372.36,bank_transfer,,completed
23508,2008,2026-05-15 14:42:58.595,refund,credit,RSD,3416.26,online_banking,,completed
23509,2009,2026-05-29 09:45:48.991,cash_withdrawal,debit,RSD,42652.90,atm,,pending
23510,2010,2025-10-31 12:46:59.419,bank_transfer,debit,RSD,108692.91,mobile_app,,completed
23511,2011,2024-05-22 21:13:37.939,fee,debit,RSD,12188.18,online_banking,,completed
23512,2012,2026-03-27 07:43:57.690,bank_transfer,debit,RSD,172123.54,mobile_app,,completed
23513,2013,2026-04-13 18:40:34.614,bank_transfer,debit,RSD,107016.99,mobile_app,,completed
23514,2014,2026-02-28 11:19:05.218,fee,debit,RSD,13388.30,online_banking,,completed
23515,2015,2026-05-18 20:05:33.931,refund,credit,RSD,1870.00,online_banking,,completed
23516,2016,2025-11-26 14:34:10.639,salary,credit,RSD,100671.54,bank_transfer,,completed
23517,2017,2025-06-09 17:25:14.432,card_payment,debit,RSD,16826.46,pos,shopping,pending
23518,2018,2025-07-23 07:35:53.253,cash_withdrawal,debit,RSD,9793.21,atm,,completed
23519,2019,2023-02-03 11:21:51.308,cash_withdrawal,debit,RSD,33650.78,atm,,completed
23520,2020,2025-03-11 22:41:30.883,card_payment,debit,RSD,12551.56,pos,shopping,pending
23521,2021,2022-08-09 02:53:36.608,salary,credit,RSD,141435.57,bank_transfer,,completed
23522,2022,2025-07-11 06:35:24.331,cash_withdrawal,debit,RSD,49309.02,atm,,completed
23523,2023,2024-08-22 06:03:28.917,card_payment,debit,RSD,24766.17,pos,shopping,completed
23524,2024,2021-09-04 22:15:54.427,fee,debit,RSD,2630.29,online_banking,,pending
23525,2025,2026-05-22 20:05:55.661,fee,debit,RSD,597.33,online_banking,,completed
23526,2026,2025-07-04 22:49:07.214,cash_withdrawal,debit,RSD,31692.08,atm,,completed
23527,2027,2023-09-11 09:46:09.632,refund,credit,RSD,2223.06,online_banking,,completed
23528,2028,2025-07-11 14:41:55.975,bank_transfer,debit,RSD,191260.82,mobile_app,,completed
23529,2029,2024-07-11 11:49:47.011,salary,credit,RSD,62069.56,bank_transfer,,completed
23530,2030,2024-12-13 03:01:02.857,card_payment,debit,RSD,17224.49,pos,groceries,completed
23531,2031,2024-03-06 14:24:22.904,card_payment,debit,RSD,3156.45,pos,travel,completed
23532,2032,2026-06-22 06:04:49.511,card_payment,debit,RSD,28583.38,pos,groceries,completed
23533,2033,2026-01-30 13:27:14.335,card_payment,debit,RSD,24249.51,pos,shopping,completed
23534,2034,2025-08-24 00:59:00.869,salary,credit,RSD,66101.79,bank_transfer,,completed
23535,2035,2024-02-12 19:31:37.093,fee,debit,RSD,28495.38,online_banking,,completed
23536,2036,2023-11-29 02:31:14.648,salary,credit,RSD,105536.17,bank_transfer,,completed
23537,2037,2025-07-21 21:33:33.112,refund,credit,RSD,6410.16,online_banking,,pending
23538,2038,2026-07-22 03:09:48.345,card_payment,debit,RSD,1668.21,pos,groceries,completed
23539,2039,2025-08-06 13:46:02.067,cash_withdrawal,debit,RSD,47006.01,atm,,completed
23540,2040,2026-05-03 17:03:44.387,card_payment,debit,RSD,13358.70,pos,shopping,completed
23541,2041,2026-07-16 23:57:22.619,cash_withdrawal,debit,RSD,31078.13,atm,,completed
23542,2042,2026-03-12 07:44:39.910,cash_withdrawal,debit,RSD,50096.36,atm,,completed
23543,2043,2026-06-06 07:18:17.971,salary,credit,RSD,188885.53,bank_transfer,,pending
23544,2044,2024-11-15 08:42:42.069,card_payment,debit,RSD,10159.54,pos,travel,completed
23545,2045,2026-08-06 00:51:30.615,card_payment,debit,RSD,14591.98,pos,travel,completed
23546,2046,2024-05-30 15:46:23.555,fee,debit,RSD,27194.31,online_banking,,pending
23547,2047,2026-07-22 11:24:27.482,card_payment,debit,RSD,4104.49,pos,groceries,completed
23548,2048,2025-01-14 11:44:55.792,fee,debit,RSD,22385.61,online_banking,,completed
23549,2049,2024-05-09 15:09:03.914,cash_withdrawal,debit,RSD,44671.77,atm,,completed
23550,2050,2024-08-23 06:57:21.853,refund,credit,RSD,2763.82,online_banking,,completed
23551,2051,2026-02-04 20:39:37.999,card_payment,debit,RSD,27343.17,pos,restaurants,completed
23552,2052,2023-02-06 15:14:37.556,salary,credit,RSD,220084.07,bank_transfer,,completed
23553,2053,2024-12-20 16:10:40.912,bank_transfer,debit,RSD,221622.72,mobile_app,,completed
23554,2054,2026-04-03 08:22:29.401,cash_withdrawal,debit,RSD,5896.22,atm,,completed
23555,2055,2024-05-03 21:03:59.942,salary,credit,RSD,186889.23,bank_transfer,,completed
23556,2056,2024-04-25 23:36:41.423,salary,credit,RSD,232029.85,bank_transfer,,completed
23557,2057,2023-09-05 23:35:46.890,cash_withdrawal,debit,RSD,48066.44,atm,,completed
23558,2058,2025-12-03 20:20:30.270,fee,debit,RSD,2963.40,online_banking,,completed
23559,2059,2024-12-08 09:32:32.637,refund,credit,RSD,12250.02,online_banking,,completed
23560,2060,2023-10-05 17:51:54.701,cash_withdrawal,debit,RSD,18312.99,atm,,completed
23561,2061,2024-02-25 14:54:54.899,fee,debit,RSD,27853.69,online_banking,,completed
23562,2062,2026-08-07 01:42:45.693,refund,credit,RSD,7669.71,online_banking,,pending
23563,2063,2026-01-04 00:56:29.984,cash_withdrawal,debit,RSD,48269.35,atm,,completed
23564,2064,2026-07-25 10:56:57.822,fee,debit,RSD,4442.91,online_banking,,completed
23565,2065,2024-08-26 18:06:21.771,bank_transfer,debit,RSD,154348.77,mobile_app,,completed
23566,2066,2025-05-27 20:51:12.910,card_payment,debit,RSD,25000.12,pos,fuel,completed
23567,2067,2026-02-03 02:55:33.350,fee,debit,RSD,4143.05,online_banking,,completed
23568,2068,2026-07-02 17:06:24.515,bank_transfer,debit,RSD,192863.36,mobile_app,,completed
23569,2069,2026-05-21 05:37:59.633,salary,credit,RSD,106920.74,bank_transfer,,completed
23570,2070,2023-10-30 19:33:12.162,cash_withdrawal,debit,RSD,2042.47,atm,,completed
23571,2071,2026-07-17 09:53:30.306,refund,credit,RSD,12105.90,online_banking,,completed
23572,2072,2025-07-16 14:28:14.564,salary,credit,RSD,182194.23,bank_transfer,,completed
23573,2073,2025-02-20 20:17:33.989,card_payment,debit,RSD,16326.09,pos,groceries,completed
23574,2074,2026-06-18 19:18:23.753,salary,credit,RSD,241523.02,bank_transfer,,completed
23575,2075,2024-09-25 09:00:19.919,fee,debit,RSD,19678.18,online_banking,,completed
23576,2076,2024-10-23 07:19:52.503,cash_withdrawal,debit,RSD,13439.92,atm,,completed
23577,2077,2026-07-15 22:43:00.507,refund,credit,RSD,26720.55,online_banking,,completed
23578,2078,2026-07-06 22:40:35.179,card_payment,debit,RSD,24070.42,pos,fuel,completed
23579,2079,2025-05-18 10:46:57.887,bank_transfer,debit,RSD,251528.84,mobile_app,,completed
23580,2080,2023-05-15 09:39:47.762,cash_withdrawal,debit,RSD,19788.35,atm,,completed
23581,2081,2026-01-23 13:33:34.830,fee,debit,RSD,16996.83,online_banking,,completed
23582,2082,2022-11-03 02:23:24.300,refund,credit,RSD,19213.08,online_banking,,completed
23583,2083,2024-07-21 07:30:27.191,cash_withdrawal,debit,RSD,20935.03,atm,,completed
23584,2084,2023-12-08 07:11:49.593,cash_withdrawal,debit,RSD,20919.47,atm,,completed
23585,2085,2025-04-13 20:37:40.673,salary,credit,RSD,86816.66,bank_transfer,,completed
23586,2086,2025-06-30 15:54:51.216,fee,debit,RSD,16776.90,online_banking,,pending
23587,2087,2026-05-21 13:19:05.615,salary,credit,RSD,126883.75,bank_transfer,,completed
23588,2088,2025-11-25 02:43:04.845,salary,credit,RSD,53254.04,bank_transfer,,completed
23589,2089,2026-06-05 06:53:47.803,fee,debit,RSD,15123.04,online_banking,,completed
23590,2090,2026-01-02 11:38:08.577,cash_withdrawal,debit,RSD,45762.71,atm,,completed
23591,2091,2024-10-24 05:24:58.128,salary,credit,RSD,235516.01,bank_transfer,,completed
23592,2092,2025-03-12 11:06:56.027,bank_transfer,debit,RSD,42093.05,mobile_app,,completed
23593,2093,2022-01-19 13:58:34.322,salary,credit,RSD,276148.16,bank_transfer,,completed
23594,2094,2024-09-17 16:17:26.050,fee,debit,RSD,11815.69,online_banking,,completed
23595,2095,2025-07-26 22:57:57.079,refund,credit,RSD,9372.32,online_banking,,completed
23596,2096,2026-01-28 16:28:36.069,fee,debit,RSD,19508.38,online_banking,,completed
23597,2097,2026-02-14 00:19:55.000,bank_transfer,debit,RSD,30693.67,mobile_app,,completed
23598,2098,2025-04-01 20:06:09.656,fee,debit,RSD,145.43,online_banking,,completed
23599,2099,2026-05-30 20:05:45.988,fee,debit,RSD,324.41,online_banking,,completed
23600,2100,2025-07-04 00:40:03.438,cash_withdrawal,debit,RSD,46333.07,atm,,completed
23601,2101,2025-11-20 14:24:24.823,refund,credit,RSD,26950.59,online_banking,,completed
23602,2102,2025-03-08 02:07:42.564,cash_withdrawal,debit,RSD,47955.87,atm,,completed
23603,2103,2025-03-26 06:40:23.108,bank_transfer,debit,RSD,18058.18,mobile_app,,completed
23604,2104,2026-03-30 23:40:50.188,refund,credit,RSD,2728.54,online_banking,,completed
23605,2105,2023-02-28 17:06:21.441,fee,debit,RSD,13398.11,online_banking,,completed
23606,2106,2023-07-28 10:47:49.136,salary,credit,RSD,220946.57,bank_transfer,,completed
23607,2107,2025-09-29 05:51:42.745,salary,credit,RSD,54906.08,bank_transfer,,completed
23608,2108,2025-01-26 05:51:52.515,refund,credit,RSD,29511.00,online_banking,,completed
23609,2109,2025-12-27 05:52:43.872,card_payment,debit,RSD,1047.30,pos,shopping,completed
23610,2110,2018-09-03 07:54:42.664,bank_transfer,debit,RSD,9687.81,mobile_app,,completed
23611,2111,2026-01-12 04:20:12.220,salary,credit,RSD,118686.43,bank_transfer,,completed
23612,2112,2026-05-09 15:59:39.070,bank_transfer,debit,RSD,298899.29,mobile_app,,completed
23613,2113,2026-07-07 22:18:14.698,cash_withdrawal,debit,RSD,10022.95,atm,,completed
23614,2114,2024-04-03 01:23:49.651,salary,credit,RSD,80689.14,bank_transfer,,completed
23615,2115,2026-01-10 07:44:52.848,fee,debit,RSD,13941.80,online_banking,,completed
23616,2116,2025-11-30 17:31:12.588,fee,debit,RSD,697.61,online_banking,,completed
23617,2117,2026-02-10 04:56:31.464,salary,credit,RSD,180795.61,bank_transfer,,completed
23618,2118,2026-06-08 03:44:11.552,card_payment,debit,RSD,5989.61,pos,groceries,completed
23619,2119,2025-11-13 13:34:42.740,fee,debit,RSD,18405.84,online_banking,,completed
23620,2120,2024-10-09 08:14:30.741,bank_transfer,debit,RSD,298231.75,mobile_app,,completed
23621,2121,2023-05-30 13:24:18.884,refund,credit,RSD,10484.43,online_banking,,completed
23622,2122,2026-07-16 11:20:59.560,card_payment,debit,RSD,11152.94,pos,restaurants,completed
23623,2123,2026-01-16 22:53:04.176,cash_withdrawal,debit,RSD,24859.38,atm,,completed
23624,2124,2026-07-19 05:02:37.586,bank_transfer,debit,RSD,156575.60,mobile_app,,completed
23625,2125,2026-07-03 03:20:08.583,bank_transfer,debit,RSD,48902.72,mobile_app,,completed
23626,2126,2025-04-19 21:06:06.785,cash_withdrawal,debit,RSD,14989.49,atm,,completed
23627,2127,2023-12-23 12:49:14.613,card_payment,debit,RSD,28575.16,pos,shopping,completed
23628,2128,2024-05-19 14:43:58.588,bank_transfer,debit,RSD,91802.97,mobile_app,,completed
23629,2129,2026-05-27 02:35:10.684,bank_transfer,debit,RSD,145502.43,mobile_app,,completed
23630,2130,2025-12-17 08:18:32.032,fee,debit,RSD,21514.23,online_banking,,completed
23631,2131,2026-01-30 07:34:46.156,refund,credit,RSD,3977.40,online_banking,,completed
23632,2132,2023-06-18 12:19:54.949,cash_withdrawal,debit,RSD,2470.14,atm,,completed
23633,2133,2026-06-16 20:04:53.789,refund,credit,RSD,22318.08,online_banking,,pending
23634,2134,2025-06-25 17:59:46.483,bank_transfer,debit,RSD,139053.88,mobile_app,,completed
23635,2135,2026-05-23 01:10:41.038,fee,debit,RSD,8524.16,online_banking,,completed
23636,2136,2025-12-11 16:51:50.427,card_payment,debit,RSD,10154.88,pos,restaurants,completed
23637,2137,2026-01-17 05:01:18.086,bank_transfer,debit,RSD,209293.12,mobile_app,,pending
23638,2138,2026-03-23 19:12:44.359,fee,debit,RSD,26160.29,online_banking,,completed
23639,2139,2025-10-04 20:27:34.476,bank_transfer,debit,RSD,35063.25,mobile_app,,completed
23640,2140,2026-06-07 00:06:25.238,cash_withdrawal,debit,RSD,38460.57,atm,,completed
23641,2141,2026-05-30 05:54:12.749,fee,debit,RSD,26065.84,online_banking,,completed
23642,2142,2025-08-04 13:35:16.838,cash_withdrawal,debit,RSD,46194.72,atm,,completed
23643,2143,2026-04-26 21:27:58.494,salary,credit,RSD,223952.42,bank_transfer,,completed
23644,2144,2024-05-19 07:06:36.671,card_payment,debit,RSD,10619.45,pos,restaurants,completed
23645,2145,2021-12-24 16:20:38.867,cash_withdrawal,debit,RSD,48562.05,atm,,completed
23646,2146,2025-10-15 19:26:47.527,bank_transfer,debit,RSD,111031.49,mobile_app,,completed
23647,2147,2024-02-21 00:03:30.005,fee,debit,RSD,8313.38,online_banking,,completed
23648,2148,2025-05-14 01:36:13.941,card_payment,debit,RSD,16223.88,pos,utilities,completed
23649,2149,2024-08-08 00:59:26.172,fee,debit,RSD,12270.12,online_banking,,completed
23650,2150,2025-04-10 15:25:01.897,salary,credit,RSD,182578.58,bank_transfer,,completed
23651,2151,2025-10-27 01:44:04.050,refund,credit,RSD,20405.54,online_banking,,completed
23652,2152,2023-09-25 10:15:32.422,salary,credit,RSD,203248.25,bank_transfer,,completed
23653,2153,2025-07-19 08:46:46.265,bank_transfer,debit,RSD,121052.27,mobile_app,,completed
23654,2154,2025-01-25 15:30:22.718,fee,debit,RSD,9391.25,online_banking,,pending
23655,2155,2026-03-28 22:57:30.134,fee,debit,RSD,24439.83,online_banking,,pending
23656,2156,2026-03-28 01:41:11.833,salary,credit,RSD,65525.04,bank_transfer,,completed
23657,2157,2026-07-23 21:35:12.537,card_payment,debit,RSD,28690.49,pos,shopping,completed
23658,2158,2022-11-13 14:46:32.258,bank_transfer,debit,RSD,156214.59,mobile_app,,completed
23659,2159,2026-05-08 23:01:17.493,fee,debit,RSD,28542.05,online_banking,,completed
23660,2160,2026-05-15 04:41:16.124,salary,credit,RSD,107063.43,bank_transfer,,completed
23661,2161,2025-12-05 14:02:32.277,card_payment,debit,RSD,10425.31,pos,utilities,completed
23662,2162,2023-12-16 06:30:52.819,card_payment,debit,RSD,5743.17,pos,restaurants,completed
23663,2163,2026-01-07 23:08:06.166,salary,credit,RSD,156172.77,bank_transfer,,completed
23664,2164,2026-04-13 15:02:48.145,bank_transfer,debit,RSD,188943.66,mobile_app,,completed
23665,2165,2025-02-18 09:12:56.768,fee,debit,RSD,3425.95,online_banking,,completed
23666,2166,2025-03-29 17:38:51.547,refund,credit,RSD,554.11,online_banking,,completed
23667,2167,2025-11-25 09:51:14.039,fee,debit,RSD,1989.43,online_banking,,completed
23668,2168,2026-05-07 17:21:16.245,bank_transfer,debit,RSD,213660.11,mobile_app,,completed
23669,2169,2026-07-25 11:54:48.716,refund,credit,RSD,27505.11,online_banking,,completed
23670,2170,2025-06-04 18:21:44.861,bank_transfer,debit,RSD,94528.98,mobile_app,,completed
23671,2171,2021-06-15 18:55:57.881,refund,credit,RSD,3096.54,online_banking,,completed
23672,2172,2024-03-06 11:18:36.044,card_payment,debit,RSD,11484.28,pos,utilities,completed
23673,2173,2026-06-18 11:11:05.456,card_payment,debit,RSD,22532.94,pos,groceries,completed
