"account_id","customer_id","branch_id","account_type","currency","balance","opened_at","account_status"
984,484,4,foreign currency,RSD,378985.27,2022-01-11,active
985,485,6,checking,RSD,422404.59,2023-04-10,active
986,486,4,savings,RSD,472853.43,2025-03-16,active
987,487,8,foreign currency,RSD,444816.30,2025-02-18,inactive
988,488,2,savings,RSD,757325.74,2025-05-31,active
989,489,8,checking,RSD,382004.14,2022-10-24,active
990,490,6,checking,RSD,368053.18,2025-02-22,active
991,491,8,checking,RSD,333170.77,2022-10-16,active
992,492,1,savings,RSD,1364949.42,2026-07-09,active
993,493,7,foreign currency,RSD,156339.88,2023-09-12,active
994,494,5,checking,RSD,204872.97,2022-07-25,active
995,495,5,foreign currency,RSD,346887.38,2025-06-12,active
996,496,5,savings,RSD,669544.01,2023-11-09,active
997,497,1,savings,RSD,190841.29,2022-10-03,active
998,498,2,savings,RSD,943708.07,2019-11-04,active
999,499,1,checking,RSD,291006.99,2025-10-03,active
1000,500,1,checking,RSD,344875.64,2021-05-13,active
2001,1,1,foreign currency,RSD,497936.46,2023-12-18,active
2002,2,1,savings,RSD,1145907.72,2023-06-17,active
2003,3,1,savings,RSD,668893.04,2025-03-11,active
2004,4,2,foreign currency,RSD,233982.68,2025-08-26,active
2005,5,4,savings,RSD,1103675.85,2022-09-08,active
2006,6,6,foreign currency,RSD,3313.98,2022-05-11,active
2007,7,5,foreign currency,RSD,351096.54,2025-02-23,active
2008,8,3,foreign currency,RSD,187595.92,2025-01-21,active
2009,9,10,checking,RSD,57450.50,2026-03-12,active
2010,10,6,savings,RSD,480520.98,2025-01-30,active
2011,11,3,checking,RSD,183130.76,2023-07-12,active
2012,12,1,checking,RSD,467694.28,2026-01-26,inactive
2013,13,10,foreign currency,RSD,272516.06,2026-02-18,active
2014,14,10,foreign currency,RSD,116286.74,2022-07-26,active
2015,15,5,foreign currency,RSD,264492.86,2021-07-31,active
2016,16,4,savings,RSD,226797.87,2025-11-13,active
2017,17,9,savings,RSD,1494055.42,2024-07-24,active
2018,18,9,checking,RSD,496264.40,2023-06-09,active
2019,19,2,foreign currency,RSD,309733.18,2022-05-12,active
2020,20,6,foreign currency,RSD,162667.92,2022-05-28,active
2021,21,7,checking,RSD,388508.25,2022-02-26,active
2022,22,1,foreign currency,RSD,269184.11,2025-05-06,active
2023,23,2,savings,RSD,930161.34,2022-05-22,active
2024,24,1,checking,RSD,113241.95,2021-05-29,inactive
2025,25,1,checking,RSD,307524.25,2025-09-05,active
2026,26,1,savings,RSD,921410.89,2024-08-02,active
2027,27,8,checking,RSD,365401.86,2023-01-14,active
2028,28,6,savings,RSD,862107.95,2025-02-13,active
2029,29,4,foreign currency,RSD,438505.02,2022-02-02,active
2030,30,2,savings,RSD,823547.10,2024-01-29,active
2031,31,7,foreign currency,RSD,487033.29,2023-09-01,inactive
2032,32,2,savings,RSD,1228524.10,2026-06-17,active
2033,33,3,checking,RSD,455893.72,2021-09-11,active
2034,34,9,foreign currency,RSD,446833.20,2020-05-27,active
2035,35,7,checking,RSD,58675.30,2023-07-07,active
2036,36,5,savings,RSD,1497259.78,2023-10-11,active
2037,37,5,checking,RSD,50672.72,2024-10-11,active
2038,38,1,foreign currency,RSD,352968.81,2025-07-23,active
2039,39,7,checking,RSD,246411.63,2024-09-14,active
2040,40,6,foreign currency,RSD,243620.30,2025-08-17,active
2041,41,6,savings,RSD,436810.53,2026-04-11,active
2042,42,5,savings,RSD,624979.51,2025-02-28,active
2043,43,6,checking,RSD,487680.22,2026-05-14,active
2044,44,5,foreign currency,RSD,392798.22,2024-08-28,active
2045,45,5,checking,RSD,436220.56,2026-04-11,active
2046,46,3,savings,RSD,313470.41,2022-07-06,active
2047,47,10,foreign currency,RSD,264205.59,2026-07-21,active
2048,48,3,checking,RSD,455170.82,2023-03-14,active
2049,49,9,savings,RSD,1263135.50,2020-03-31,active
2050,50,8,checking,RSD,274957.69,2021-07-08,active
2051,51,5,foreign currency,RSD,400144.83,2023-05-20,active
2052,52,5,checking,RSD,374884.13,2022-10-15,inactive
2053,53,10,checking,RSD,273389.95,2024-10-04,active
2054,54,7,savings,RSD,161278.30,2025-10-02,active
2055,55,2,foreign currency,RSD,29555.06,2024-01-30,active
2056,56,6,foreign currency,RSD,262747.21,2023-07-24,active
2057,57,2,checking,RSD,443323.29,2022-06-10,active
2058,58,9,checking,RSD,348123.30,2025-02-20,active
2059,59,1,foreign currency,RSD,460224.36,2021-10-04,active
2060,60,4,foreign currency,RSD,274996.12,2023-09-20,active
2061,61,3,savings,RSD,80363.87,2024-01-03,active
2062,62,1,foreign currency,RSD,409240.55,2026-03-17,active
2063,63,2,savings,RSD,1142417.76,2024-04-21,active
2064,64,7,savings,RSD,1127954.06,2024-10-31,active
2065,65,1,checking,RSD,184619.42,2022-03-19,active
2066,66,4,checking,RSD,260804.89,2023-05-17,active
2067,67,2,savings,RSD,193713.56,2023-03-10,active
2068,68,8,savings,RSD,294146.43,2025-10-22,active
2069,69,1,foreign currency,RSD,194246.43,2024-05-14,inactive
2070,70,6,checking,RSD,357861.29,2020-07-03,active
2071,71,1,checking,RSD,85036.52,2024-07-05,active
2072,72,6,checking,RSD,333299.97,2025-03-26,active
2073,73,9,savings,RSD,1162652.39,2024-05-30,active
2074,74,4,foreign currency,RSD,7832.53,2023-11-09,active
2075,75,6,checking,RSD,253285.73,2020-12-03,active
2076,76,10,savings,RSD,457956.01,2019-11-03,inactive
2077,77,2,savings,RSD,688066.11,2026-07-15,active
2078,78,1,checking,RSD,130115.19,2024-02-25,active
2079,79,7,foreign currency,RSD,276675.38,2024-09-01,active
2080,80,9,foreign currency,RSD,249156.25,2022-07-11,active
2081,81,3,savings,RSD,400529.68,2025-11-09,active
2082,82,7,foreign currency,RSD,468766.22,2021-06-04,inactive
2083,83,4,checking,RSD,405587.02,2024-04-10,active
2084,84,6,savings,RSD,89594.19,2023-04-22,active
2085,85,4,foreign currency,RSD,172310.44,2025-03-14,active
2086,86,5,checking,RSD,454253.37,2025-04-23,active
2087,87,2,checking,RSD,306525.79,2025-09-04,active
2088,88,5,checking,RSD,177896.58,2024-09-16,active
2089,89,7,savings,RSD,417103.39,2026-04-07,active
2090,90,3,foreign currency,RSD,453399.95,2023-12-01,active
2091,91,4,savings,RSD,970549.00,2024-04-30,active
2092,92,5,checking,RSD,323377.72,2025-02-28,active
2093,93,7,checking,RSD,173347.11,2021-08-22,active
2094,94,1,foreign currency,RSD,435014.31,2024-08-20,active
2095,95,6,savings,RSD,557409.55,2022-12-26,active
2096,96,10,foreign currency,RSD,264943.54,2021-04-14,active
2097,97,2,savings,RSD,1466030.88,2024-09-21,active
2098,98,3,savings,RSD,408400.43,2022-12-26,active
2099,99,8,checking,RSD,247630.04,2025-03-26,active
2100,100,3,savings,RSD,532154.50,2025-01-22,active
2101,101,3,checking,RSD,393031.29,2023-04-24,active
2102,102,7,savings,RSD,1245197.43,2025-01-08,active
2103,103,7,savings,RSD,1023837.77,2024-11-20,inactive
2104,104,1,foreign currency,RSD,302910.78,2026-03-10,active
2105,105,10,checking,RSD,288299.65,2022-09-29,active
2106,106,7,checking,RSD,493582.16,2020-08-06,active
2107,107,3,savings,RSD,762235.30,2025-09-12,active
2108,108,6,checking,RSD,22819.61,2021-01-06,active
2109,109,6,savings,RSD,620241.47,2025-10-06,inactive
2110,110,2,checking,RSD,88626.90,2018-08-21,active
2111,111,6,checking,RSD,358018.64,2024-03-21,active
2112,112,9,foreign currency,RSD,146100.07,2025-05-29,active
2113,113,6,checking,RSD,126301.26,2026-06-20,active
2114,114,8,savings,RSD,625612.06,2022-06-23,inactive
2115,115,6,foreign currency,RSD,363130.88,2025-05-30,active
2116,116,7,checking,RSD,281683.21,2025-08-31,active
2117,117,6,foreign currency,RSD,84414.27,2025-08-31,active
2118,118,1,checking,RSD,456765.75,2026-01-03,active
2119,119,5,savings,RSD,579467.73,2025-05-24,active
2120,120,6,savings,RSD,947976.73,2023-01-23,inactive
2121,121,10,foreign currency,RSD,151776.53,2022-12-07,active
2122,122,5,checking,RSD,297957.30,2026-07-11,active
2123,123,1,savings,RSD,636717.45,2025-06-09,active
2124,124,5,savings,RSD,64177.59,2026-01-16,active
2125,125,8,checking,RSD,373138.41,2025-04-18,active
2126,126,1,checking,RSD,481039.12,2021-11-16,active
2127,127,5,checking,RSD,95926.31,2022-08-01,active
2128,128,6,foreign currency,RSD,153051.04,2020-09-25,active
2129,129,7,savings,RSD,1249958.55,2026-03-25,active
2130,130,1,savings,RSD,419682.69,2023-02-01,active
2131,131,8,savings,RSD,677450.20,2025-01-11,active
2132,132,9,savings,RSD,993357.61,2022-01-01,active
2133,133,5,checking,RSD,24158.84,2023-10-17,active
2134,134,10,checking,RSD,57212.28,2022-10-21,active
2135,135,6,checking,RSD,186968.61,2025-12-23,active
2136,136,9,savings,RSD,835099.85,2024-11-06,active
2137,137,8,foreign currency,RSD,39135.74,2025-07-18,active
2138,138,3,checking,RSD,185242.25,2025-07-27,active
2139,139,5,checking,RSD,58379.23,2025-07-06,active
2140,140,5,savings,RSD,1166893.41,2025-10-10,active
2141,141,6,savings,RSD,213937.27,2026-02-04,inactive
2142,142,8,savings,RSD,655331.60,2022-10-19,active
2143,143,8,checking,RSD,79363.51,2025-07-16,active
2144,144,4,foreign currency,RSD,227312.33,2023-04-13,active
2145,145,8,savings,RSD,515756.13,2021-09-26,active
2146,146,10,savings,RSD,688440.60,2024-01-04,active
2147,147,9,foreign currency,RSD,446361.68,2024-01-04,active
2148,148,6,foreign currency,RSD,489420.58,2024-05-17,active
2149,149,3,savings,RSD,1006041.56,2023-11-03,active
2150,150,7,foreign currency,RSD,222733.73,2025-02-06,active
2151,151,2,checking,RSD,180432.21,2025-08-02,active
2152,152,9,savings,RSD,639147.40,2023-06-17,active
2153,153,10,savings,RSD,545858.36,2025-03-20,active
2154,154,8,checking,RSD,463685.93,2024-01-25,active
2155,155,3,savings,RSD,555119.97,2025-09-21,active
2156,156,8,savings,RSD,556328.72,2025-02-04,active
2157,157,9,foreign currency,RSD,1187.67,2021-10-28,active
2158,158,10,foreign currency,RSD,357681.31,2022-02-03,active
2159,159,10,foreign currency,RSD,244869.39,2025-03-08,inactive
2160,160,9,foreign currency,RSD,173627.39,2025-02-15,active
2161,161,6,savings,RSD,605708.72,2025-08-01,active
2162,162,4,foreign currency,RSD,138315.02,2020-11-23,active
2163,163,9,foreign currency,RSD,306688.59,2022-06-14,active
2164,164,7,savings,RSD,63782.41,2025-06-24,active
2165,165,1,foreign currency,RSD,415140.00,2022-09-18,active
2166,166,4,checking,RSD,44071.86,2023-04-22,active
2167,167,9,savings,RSD,1458074.10,2025-01-17,active
2168,168,2,savings,RSD,440288.53,2024-11-21,inactive
2169,169,1,checking,RSD,296054.22,2026-07-19,active
2170,170,6,checking,RSD,105466.48,2025-04-05,active
2171,171,7,foreign currency,RSD,120382.42,2019-05-27,active
2172,172,4,savings,RSD,831477.99,2023-10-11,inactive
2173,173,6,savings,RSD,102105.66,2025-11-30,active
2174,174,6,savings,RSD,697485.49,2025-05-16,active
2175,175,7,savings,RSD,1412117.92,2024-07-17,active
2176,176,7,savings,RSD,878260.31,2020-10-22,active
2177,177,7,checking,RSD,259113.71,2025-08-28,active
2178,178,3,checking,RSD,343962.35,2023-11-01,active
2179,179,7,checking,RSD,432497.49,2022-09-24,active
2180,180,5,foreign currency,RSD,330519.59,2022-12-31,active
2181,181,3,foreign currency,RSD,351696.46,2024-08-15,active
2182,182,7,foreign currency,RSD,452152.16,2025-01-10,active
2183,183,5,savings,RSD,74821.03,2025-02-10,active
2184,184,8,foreign currency,RSD,384619.92,2020-06-13,active
2185,185,10,checking,RSD,43694.84,2023-02-15,active
2186,186,10,checking,RSD,249173.88,2023-01-01,inactive
2187,187,3,savings,RSD,843150.18,2024-12-02,inactive
2188,188,4,foreign currency,RSD,245269.12,2020-01-05,active
2189,189,8,savings,RSD,448145.34,2026-01-03,active
2190,190,1,checking,RSD,360822.28,2022-03-20,active
2191,191,10,foreign currency,RSD,25841.23,2022-02-05,active
2192,192,9,savings,RSD,1246031.78,2022-04-16,active
2193,193,6,savings,RSD,54085.00,2023-06-28,active
2194,194,10,savings,RSD,816554.04,2024-04-06,active
2195,195,4,foreign currency,RSD,74034.31,2025-03-20,active
2196,196,2,savings,RSD,213787.67,2025-08-09,active
2197,197,2,foreign currency,RSD,242841.91,2023-02-10,active
2198,198,2,savings,RSD,1494804.83,2021-03-31,active
2199,199,3,foreign currency,RSD,273288.37,2021-12-05,active
2200,200,7,savings,RSD,668034.42,2023-05-22,active
2201,201,2,foreign currency,RSD,276934.20,2024-01-26,active
2202,202,4,checking,RSD,271218.67,2020-06-05,active
2203,203,8,checking,RSD,309920.85,2024-02-11,active
2204,204,3,savings,RSD,811327.14,2026-02-28,active
2205,205,3,savings,RSD,1133648.49,2025-03-03,active
2206,206,8,checking,RSD,59787.34,2025-06-24,active
2207,207,6,foreign currency,RSD,30871.39,2024-02-28,active
2208,208,9,savings,RSD,1339997.52,2023-08-09,active
2209,209,3,savings,RSD,566987.57,2024-08-03,active
2210,210,2,checking,RSD,120534.54,2025-07-13,active
2211,211,3,savings,RSD,685845.34,2024-04-20,active
2212,212,5,checking,RSD,86321.78,2020-11-18,active
2213,213,10,savings,RSD,413819.45,2026-02-15,active
2214,214,2,checking,RSD,226004.51,2026-06-15,active
2215,215,7,foreign currency,RSD,148930.46,2025-04-28,active
2216,216,6,foreign currency,RSD,312410.08,2025-09-22,active
2217,217,1,checking,RSD,337851.17,2026-07-16,active
2218,218,5,checking,RSD,78010.85,2021-12-28,active
2219,219,1,savings,RSD,1107151.93,2025-03-17,active
2220,220,1,foreign currency,RSD,94163.79,2026-02-01,active
2221,221,3,checking,RSD,41051.59,2024-08-18,active
2222,222,5,checking,RSD,409597.63,2024-03-06,active
2223,223,4,checking,RSD,192575.92,2021-06-16,active
2224,224,4,foreign currency,RSD,206734.15,2024-11-15,active
2225,225,3,savings,RSD,1247649.48,2023-09-28,active
2226,226,5,savings,RSD,76451.70,2024-01-16,active
2227,227,4,checking,RSD,308679.81,2025-09-10,active
2228,228,9,savings,RSD,311804.30,2023-03-16,active
2229,229,1,foreign currency,RSD,285430.72,2023-12-08,active
2230,230,1,savings,RSD,804813.99,2024-07-30,active
2231,231,4,savings,RSD,177823.11,2025-01-29,active
2232,232,10,savings,RSD,843476.07,2026-01-22,active
2233,233,6,foreign currency,RSD,45386.88,2021-06-19,active
2234,234,9,savings,RSD,138815.31,2022-07-19,active
2235,235,2,checking,RSD,274266.18,2024-05-13,active
2236,236,10,foreign currency,RSD,460212.21,2023-01-22,active
2237,237,4,foreign currency,RSD,395258.11,2025-06-04,active
2238,238,4,foreign currency,RSD,318081.49,2023-06-10,active
2239,239,1,savings,RSD,477452.11,2022-07-22,inactive
2240,240,9,savings,RSD,707128.42,2025-01-16,active
2241,241,2,savings,RSD,1269424.30,2018-11-05,active
2242,242,7,checking,RSD,429402.24,2022-11-23,active
2243,243,1,savings,RSD,1432136.63,2023-10-29,active
2244,244,3,checking,RSD,172276.45,2022-08-06,active
2245,245,9,foreign currency,RSD,492966.98,2024-08-08,active
2246,246,4,checking,RSD,353279.02,2023-11-17,active
2247,247,10,savings,RSD,1355141.48,2024-01-30,inactive
2248,248,1,checking,RSD,147590.61,2024-11-19,active
2249,249,3,foreign currency,RSD,284162.74,2023-10-11,active
2250,250,1,savings,RSD,128826.31,2025-09-29,inactive
2251,251,5,foreign currency,RSD,250002.20,2022-12-02,active
2252,252,1,savings,RSD,761271.26,2026-05-25,active
2253,253,3,checking,RSD,111658.96,2025-02-24,active
2254,254,10,foreign currency,RSD,5692.75,2025-02-02,active
2255,255,6,foreign currency,RSD,46678.38,2025-06-01,active
2256,256,4,foreign currency,RSD,240930.98,2025-01-29,active
2257,257,8,foreign currency,RSD,365063.14,2023-03-27,active
2258,258,4,savings,RSD,810114.45,2026-01-18,active
2259,259,4,savings,RSD,272157.23,2023-03-09,active
2260,260,5,foreign currency,RSD,381193.66,2025-09-24,active
2261,261,4,savings,RSD,568738.61,2023-07-09,active
2262,262,1,checking,RSD,338143.84,2023-04-23,active
2263,263,3,savings,RSD,1015986.55,2025-09-18,closed
2264,264,4,savings,RSD,480290.91,2021-07-07,active
2265,265,1,checking,RSD,183483.06,2026-01-12,active
2266,266,6,foreign currency,RSD,88962.23,2023-12-15,active
2267,267,4,checking,RSD,242879.22,2025-07-13,active
2268,268,7,savings,RSD,727158.51,2025-02-04,active
2269,269,8,savings,RSD,422352.21,2021-12-09,active
2270,270,1,savings,RSD,1270087.56,2024-07-13,active
2271,271,6,savings,RSD,1004929.20,2022-09-01,active
2272,272,7,foreign currency,RSD,66244.73,2025-05-28,active
2273,273,9,foreign currency,RSD,353481.75,2023-07-10,active
2274,274,4,checking,RSD,209855.33,2023-04-22,active
2275,275,4,checking,RSD,442528.68,2023-06-18,active
2276,276,9,savings,RSD,866427.33,2022-05-12,active
2277,277,2,savings,RSD,794229.96,2025-04-15,active
2278,278,9,savings,RSD,1066931.70,2026-04-09,active
2279,279,9,checking,RSD,275200.35,2023-09-05,active
2280,280,4,savings,RSD,1157846.37,2026-03-30,active
2281,281,3,foreign currency,RSD,398089.06,2026-06-04,active
2282,282,1,foreign currency,RSD,195260.40,2025-05-03,active
2283,283,5,foreign currency,RSD,429815.73,2018-11-28,active
2284,284,8,foreign currency,RSD,254652.41,2023-06-05,active
2285,285,7,savings,RSD,1221831.50,2022-12-11,active
2286,286,6,checking,RSD,466660.18,2023-02-20,active
2287,287,8,foreign currency,RSD,291495.19,2023-06-28,inactive
2288,288,3,checking,RSD,213088.52,2024-08-16,active
2289,289,6,checking,RSD,375798.55,2023-06-08,active
2290,290,8,savings,RSD,59745.70,2025-06-07,active
2291,291,6,savings,RSD,1167852.77,2021-04-09,active
2292,292,8,foreign currency,RSD,185418.06,2026-01-26,active
2293,293,5,foreign currency,RSD,214808.10,2025-04-28,active
2294,294,4,savings,RSD,771928.71,2026-01-12,active
2295,295,4,checking,RSD,274374.11,2023-07-03,active
2296,296,2,savings,RSD,1170232.22,2023-07-24,active
2297,297,7,foreign currency,RSD,485971.60,2024-06-23,active
2298,298,7,foreign currency,RSD,78638.47,2026-04-13,active
2299,299,3,checking,RSD,449751.24,2022-09-14,active
2300,300,5,foreign currency,RSD,49379.56,2026-04-02,active
2301,301,10,savings,RSD,752712.82,2023-06-18,active
2302,302,7,foreign currency,RSD,472987.37,2023-02-07,active
2303,303,5,checking,RSD,206609.50,2020-11-17,active
2304,304,2,foreign currency,RSD,249947.38,2025-06-11,active
2305,305,5,savings,RSD,1030176.34,2024-08-16,active
2306,306,7,checking,RSD,456244.74,2023-01-30,active
2307,307,8,savings,RSD,189662.49,2025-12-30,active
2308,308,6,foreign currency,RSD,493140.67,2021-11-05,active
2309,309,9,foreign currency,RSD,250541.72,2020-01-24,active
2310,310,2,savings,RSD,1021481.83,2022-03-15,active
2311,311,7,savings,RSD,1392450.18,2024-11-20,active
2312,312,9,foreign currency,RSD,96857.53,2024-02-25,active
2313,313,9,checking,RSD,186091.92,2021-02-22,closed
2314,314,4,savings,RSD,686626.56,2024-10-29,active
2315,315,7,foreign currency,RSD,62344.47,2024-11-12,active
2316,316,2,foreign currency,RSD,157909.09,2022-10-01,active
2317,317,2,foreign currency,RSD,48899.04,2025-12-13,inactive
2318,318,5,foreign currency,RSD,150423.40,2023-04-10,inactive
2319,319,4,checking,RSD,8702.29,2021-09-27,active
2320,320,2,foreign currency,RSD,223507.75,2024-06-04,active
2321,321,9,savings,RSD,84281.55,2026-03-19,inactive
2322,322,4,foreign currency,RSD,276171.78,2023-08-18,active
2323,323,5,savings,RSD,375397.04,2025-09-23,active
2324,324,2,foreign currency,RSD,491358.26,2022-05-22,active
2325,325,4,checking,RSD,343768.95,2024-01-29,active
2326,326,9,savings,RSD,127387.97,2025-07-22,active
2327,327,8,savings,RSD,497979.48,2026-02-21,active
2328,328,2,checking,RSD,283266.53,2021-06-21,active
2329,329,4,foreign currency,RSD,233384.26,2024-04-04,active
2330,330,3,savings,RSD,1043673.84,2026-03-13,active
2331,331,4,foreign currency,RSD,346651.82,2023-10-31,active
2332,332,4,checking,RSD,471515.73,2023-09-09,active
2333,333,9,checking,RSD,319759.71,2022-11-03,active
2334,334,1,savings,RSD,789503.72,2023-08-27,active
2335,335,9,savings,RSD,219210.17,2024-11-10,active
2336,336,4,checking,RSD,58945.14,2026-02-11,active
2337,337,2,foreign currency,RSD,242958.23,2023-08-24,active
2338,338,3,foreign currency,RSD,366180.21,2022-01-20,active
2339,339,3,foreign currency,RSD,245953.45,2022-05-28,active
2340,340,5,savings,RSD,1077356.48,2023-11-06,active
2341,341,3,savings,RSD,216864.67,2020-07-27,inactive
2342,342,5,foreign currency,RSD,408015.35,2025-02-24,inactive
2343,343,6,savings,RSD,953766.68,2019-07-31,active
2344,344,6,savings,RSD,780108.78,2025-01-17,active
2345,345,7,checking,RSD,266603.95,2022-04-16,active
2346,346,2,foreign currency,RSD,160627.04,2025-08-19,active
2347,347,2,foreign currency,RSD,14907.95,2024-08-02,active
2348,348,6,foreign currency,RSD,331334.85,2026-01-13,active
2349,349,3,foreign currency,RSD,52365.25,2022-08-25,active
2350,350,7,savings,RSD,861541.49,2021-12-02,active
2351,351,10,checking,RSD,244805.55,2022-11-08,active
2352,352,6,foreign currency,RSD,368610.38,2022-07-29,active
2353,353,2,savings,RSD,1085030.60,2025-11-15,active
2354,354,3,checking,RSD,297641.00,2023-05-07,active
2355,355,10,checking,RSD,464607.95,2018-07-21,active
2356,356,10,savings,RSD,953099.04,2019-05-05,active
2357,357,1,checking,RSD,102041.51,2024-07-26,active
2358,358,1,foreign currency,RSD,87670.61,2026-01-14,active
2359,359,7,checking,RSD,175497.22,2020-08-14,inactive
2360,360,7,checking,RSD,492166.93,2024-12-09,active
2361,361,8,foreign currency,RSD,45926.02,2020-06-19,active
2362,362,3,foreign currency,RSD,191777.03,2026-07-14,active
2363,363,9,checking,RSD,122342.03,2025-06-11,active
2364,364,2,savings,RSD,1325763.72,2022-12-06,active
2365,365,10,savings,RSD,602081.27,2024-10-21,inactive
2366,366,9,checking,RSD,179167.98,2025-08-13,inactive
2367,367,7,savings,RSD,999595.35,2022-10-04,active
2368,368,8,checking,RSD,413004.24,2018-06-10,active
2369,369,4,foreign currency,RSD,455147.19,2025-03-28,active
2370,370,7,checking,RSD,439802.48,2025-08-21,active
2371,371,5,foreign currency,RSD,429640.45,2025-04-28,active
2372,372,3,savings,RSD,113361.79,2023-01-06,active
2373,373,6,savings,RSD,679212.58,2023-08-10,active
2374,374,2,foreign currency,RSD,402119.30,2025-03-16,active
2375,375,2,foreign currency,RSD,48686.75,2023-02-10,active
2376,376,7,checking,RSD,96317.68,2019-09-04,active
2377,377,5,checking,RSD,329931.51,2023-04-25,active
2378,378,1,savings,RSD,961160.57,2025-03-17,active
2379,379,10,savings,RSD,264477.73,2022-01-06,active
2380,380,4,foreign currency,RSD,322778.94,2022-10-08,active
2381,381,2,foreign currency,RSD,328903.39,2025-05-09,active
2382,382,1,checking,RSD,59624.46,2019-05-04,active
2383,383,8,checking,RSD,330082.79,2023-03-12,inactive
2384,384,10,checking,RSD,371804.37,2025-12-27,active
2385,385,3,checking,RSD,407075.08,2025-02-17,active
2386,386,3,savings,RSD,901081.56,2022-09-19,active
2387,387,7,foreign currency,RSD,90446.54,2024-04-16,active
2388,388,1,foreign currency,RSD,424607.64,2024-12-18,active
2389,389,10,savings,RSD,821583.73,2026-05-05,active
2390,390,2,foreign currency,RSD,466526.15,2024-10-26,active
2391,391,2,savings,RSD,1487624.52,2024-08-29,active
2392,392,3,savings,RSD,672981.18,2024-12-07,active
2393,393,9,checking,RSD,254724.05,2023-11-01,active
2394,394,5,foreign currency,RSD,155241.78,2025-05-30,inactive
2395,395,1,savings,RSD,215986.72,2024-03-04,active
2396,396,4,savings,RSD,119368.81,2024-05-09,active
2397,397,10,checking,RSD,280165.53,2024-03-16,active
2398,398,3,foreign currency,RSD,36444.44,2021-07-06,active
2399,399,6,foreign currency,RSD,291406.98,2024-11-29,active
2400,400,6,foreign currency,RSD,252990.82,2024-04-03,active
2401,401,7,savings,RSD,399677.68,2025-01-02,active
2402,402,3,foreign currency,RSD,493443.02,2021-04-24,active
2403,403,4,savings,RSD,1195670.91,2024-04-06,active
2404,404,2,foreign currency,RSD,448311.18,2023-09-20,inactive
2405,405,9,savings,RSD,1285017.60,2020-06-04,active
2406,406,6,foreign currency,RSD,357659.96,2024-12-06,active
2407,407,5,checking,RSD,204142.51,2023-11-29,active
2408,408,2,checking,RSD,278542.79,2023-11-09,active
2409,409,9,foreign currency,RSD,254671.49,2026-01-22,active
2410,410,5,savings,RSD,122835.82,2023-08-23,active
2411,411,2,savings,RSD,470488.00,2025-12-15,active
2412,412,7,checking,RSD,481135.21,2023-04-12,active
2413,413,1,foreign currency,RSD,39952.30,2026-03-08,active
2414,414,9,savings,RSD,650008.48,2026-04-08,active
2415,415,6,checking,RSD,311905.45,2020-12-10,inactive
2416,416,6,foreign currency,RSD,420102.74,2025-06-14,active
2417,417,10,checking,RSD,311648.82,2025-03-17,active
2418,418,8,savings,RSD,502836.05,2025-03-13,active
2419,419,5,checking,RSD,231029.46,2020-08-12,active
2420,420,10,savings,RSD,1327542.57,2025-02-10,active
2421,421,5,savings,RSD,619944.83,2025-03-11,active
2422,422,6,savings,RSD,595640.65,2025-06-13,active
2423,423,9,checking,RSD,41593.78,2020-11-12,active
2424,424,6,foreign currency,RSD,168773.07,2023-04-20,active
2425,425,7,foreign currency,RSD,470574.45,2020-09-04,inactive
2426,426,4,foreign currency,RSD,70559.59,2026-03-05,active
2427,427,8,savings,RSD,848641.05,2025-04-08,active
2428,428,1,savings,RSD,1004506.74,2025-10-26,active
2429,429,1,foreign currency,RSD,372103.45,2026-02-16,active
2430,430,10,checking,RSD,478608.52,2023-06-28,active
2431,431,5,foreign currency,RSD,434307.23,2025-09-18,active
2432,432,1,checking,RSD,357595.84,2026-05-17,active
2433,433,4,checking,RSD,10518.12,2021-05-07,active
2434,434,7,foreign currency,RSD,163143.09,2025-05-07,active
2435,435,10,checking,RSD,385478.57,2025-07-02,active
2436,436,6,foreign currency,RSD,153140.15,2023-03-25,active
2437,437,1,checking,RSD,463537.77,2025-09-22,active
2438,438,3,savings,RSD,1455638.26,2025-07-12,active
2439,439,9,savings,RSD,758914.87,2026-06-24,active
2440,440,9,foreign currency,RSD,446517.13,2022-07-24,active
2441,441,9,checking,RSD,171980.71,2020-07-05,active
2442,442,5,savings,RSD,125537.62,2025-03-04,active
2443,443,10,savings,RSD,1165089.16,2022-07-19,active
2444,444,8,foreign currency,RSD,94823.51,2021-06-29,active
2445,445,9,checking,RSD,364536.49,2025-12-03,active
2446,446,4,savings,RSD,1134527.37,2019-05-28,active
2447,447,1,checking,RSD,466751.85,2020-11-10,inactive
2448,448,2,savings,RSD,1086383.90,2023-08-26,active
2449,449,5,checking,RSD,172486.73,2026-07-09,inactive
2450,450,8,foreign currency,RSD,358071.63,2024-02-18,active
2451,451,7,savings,RSD,1474798.28,2024-04-06,active
2452,452,7,savings,RSD,619367.61,2022-02-11,inactive
2453,453,5,foreign currency,RSD,374522.80,2021-11-06,active
2454,454,7,savings,RSD,107499.64,2024-09-26,active
2455,455,2,foreign currency,RSD,329635.95,2024-08-26,active
2456,456,10,savings,RSD,1446984.75,2021-02-16,closed
2457,457,9,checking,RSD,243488.50,2025-07-18,active
2458,458,10,foreign currency,RSD,271454.65,2020-12-01,active
2459,459,3,savings,RSD,664247.34,2022-04-27,active
2460,460,5,foreign currency,RSD,178151.42,2023-03-27,active
